"_time",dest,host,user,Image,EventCode
"2017-05-19T21:58:06.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:06.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:06.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:06.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:06.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:06.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:06.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:06.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:06.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:06.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:06.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:06.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:06.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:06.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:06.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:06.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:06.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:06.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:06.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:06.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:06.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:06.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:06.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:05.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:05.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:05.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:05.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:05.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:05.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:05.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:05.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:05.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:05.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:05.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:05.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:05.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:05.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:05.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:05.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:05.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:05.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:05.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:05.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:05.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:04.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:04.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:04.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:04.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:04.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:04.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:04.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:04.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:04.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:04.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:04.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:04.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:04.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:04.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:04.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:04.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:04.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:04.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:04.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:03.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:03.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:03.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:03.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:03.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:03.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:03.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:03.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:03.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:03.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:03.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:02.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:02.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:01.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:01.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:01.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:01.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:01.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:01.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:01.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:01.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:01.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:00.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:58:00.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:58.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:58.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:58.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:57.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:56.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:56.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:56.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:56.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:56.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:56.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:56.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:56.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:55.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:53.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:53.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:50.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:49.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:44.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:43.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:40.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:40.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:40.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:40.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:40.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:39.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:39.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:39.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:33.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:33.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:33.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:31.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:31.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:31.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:31.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:31.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:30.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:28.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:28.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:27.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:27.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:27.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:26.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:26.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:26.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:26.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:25.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:25.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:24.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:22.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:22.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:21.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:21.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:15.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:14.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:14.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:14.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:14.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:14.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:14.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:14.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:11.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:11.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
"2017-05-19T21:57:11.000+0000","Malware-VM3","Malware-VM3","NT AUTHORITY\SYSTEM","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe",1
